,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,snow,snowdepth,windgust,windspeed,winddir,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase
1552,2022-05-01,80.3,63.3,71.1,81.3,63.3,71.2,61.6,73.2,0.0,0,0.0,0.0,0.0,23.0,13.8,217.2,49.1,9.7,184.7,15.9,7,0.0
1553,2022-05-02,84.9,63.9,74.3,84.7,63.9,74.3,61.9,68.2,0.0,0,0.0,0.0,0.0,18.3,10.3,249.6,35.7,9.8,282.3,24.4,9,0.01
1554,2022-05-03,84.5,63.7,74.8,84.1,63.7,74.8,60.8,64.6,0.0,0,0.0,0.0,0.0,25.7,13.4,230.4,37.4,9.8,274.3,23.8,9,0.03
1555,2022-05-04,84.4,64.1,73.7,86.0,64.1,74.2,64.4,74.1,0.382,100,37.5,0.0,0.0,38.2,11.4,276.7,57.0,9.4,202.0,17.4,10,0.06
1556,2022-05-05,86.9,64.9,75.8,86.9,64.9,76.1,63.2,67.4,0.0,0,0.0,0.0,0.0,19.7,11.5,246.3,37.7,9.6,286.7,24.6,10,0.09
1557,2022-05-06,80.3,68.3,73.2,80.8,68.3,73.2,60.2,66.3,0.15,100,8.33,0.0,0.0,39.9,20.4,232.7,66.9,9.8,150.8,13.2,7,0.13
1558,2022-05-07,67.1,59.5,63.3,67.1,59.5,63.3,52.7,68.6,0.0,0,0.0,0.0,0.0,29.2,16.6,289.5,90.0,9.9,121.3,10.6,5,0.18
1559,2022-05-08,69.2,53.0,60.6,69.2,53.0,60.6,53.1,77.0,0.0,0,0.0,0.0,0.0,20.1,8.3,20.8,63.9,9.6,111.5,9.6,5,0.22
1560,2022-05-09,72.6,53.7,62.8,72.6,53.7,62.8,49.6,63.4,0.0,0,0.0,0.0,0.0,28.9,13.0,89.8,22.0,9.9,292.6,25.5,9,0.27
1561,2022-05-10,80.8,53.7,66.8,79.9,53.7,66.7,47.4,55.3,0.0,0,0.0,0.0,0.0,16.1,9.8,48.4,7.1,9.9,296.8,25.8,9,0.32
1562,2022-05-11,83.6,58.2,70.7,82.9,58.2,70.6,53.5,56.8,0.0,0,0.0,0.0,0.0,20.8,9.4,3.3,11.9,9.9,287.5,25.0,9,0.37
1563,2022-05-12,84.4,61.4,73.6,82.8,61.4,73.3,54.4,53.1,0.0,0,0.0,0.0,0.0,23.0,12.3,64.4,19.6,9.9,304.6,26.4,9,0.41
1564,2022-05-13,78.9,65.9,71.1,78.9,65.9,71.1,59.1,66.7,0.097,100,8.33,0.0,0.0,36.7,12.5,79.6,73.3,9.8,167.9,14.6,10,0.45
1565,2022-05-14,82.1,62.5,71.3,81.9,62.5,71.3,60.1,70.5,0.0,0,0.0,0.0,0.0,15.4,6.1,140.5,44.6,9.6,236.9,20.7,10,0.48
1566,2022-05-15,82.2,64.5,72.7,83.1,64.5,72.9,62.2,70.8,0.143,100,12.5,0.0,0.0,29.9,14.0,257.4,56.4,9.7,215.0,18.6,9,0.5
1567,2022-05-16,84.9,64.4,74.7,85.3,64.4,74.8,60.6,64.7,0.0,0,0.0,0.0,0.0,21.9,12.6,295.5,34.4,9.7,287.1,24.8,9,0.5
1568,2022-05-17,83.7,56.4,72.1,81.7,56.4,71.7,50.8,50.0,0.0,0,0.0,0.0,0.0,16.6,8.0,352.3,12.1,9.9,302.3,26.0,9,0.52
1569,2022-05-18,87.2,58.2,73.9,85.0,58.2,73.2,53.6,52.9,0.0,0,0.0,0.0,0.0,20.3,10.8,215.5,22.7,9.9,286.6,24.6,9,0.54
1570,2022-05-19,89.5,68.3,79.6,91.8,68.3,80.7,64.6,61.9,0.0,0,0.0,0.0,0.0,24.2,13.3,236.0,29.2,9.9,277.2,23.9,9,0.58
1571,2022-05-20,87.5,69.7,78.5,87.3,69.7,78.7,64.0,63.6,0.0,0,0.0,0.0,0.0,28.6,14.2,215.9,41.9,9.9,268.8,23.1,9,0.63
1572,2022-05-21,87.5,71.4,78.7,88.8,71.4,79.3,65.4,65.5,0.0,0,0.0,0.0,0.0,23.0,10.4,207.6,52.6,9.9,228.1,19.7,8,0.68
1573,2022-05-22,87.5,70.0,77.7,87.7,70.0,78.1,63.6,63.3,0.0,0,0.0,0.0,0.0,27.8,11.7,206.5,52.6,9.9,258.1,22.2,10,0.74
1574,2022-05-23,76.2,67.3,71.1,76.2,67.3,71.1,65.3,82.5,1.27,100,50.0,0.0,0.0,37.2,19.0,233.3,87.8,8.8,89.3,7.6,4,0.79
1575,2022-05-24,83.0,67.1,74.2,85.3,67.1,74.8,65.6,76.0,0.0,0,0.0,0.0,0.0,37.9,14.3,179.5,54.5,9.8,185.9,15.9,8,0.85
1576,2022-05-25,77.4,67.1,70.8,77.4,67.1,70.8,64.9,81.7,0.178,100,20.83,0.0,0.0,25.3,13.3,94.3,88.2,9.4,101.8,8.6,5,0.89
1577,2022-05-26,75.4,69.8,71.6,75.4,69.8,71.6,66.7,84.9,0.452,100,33.33,0.0,0.0,29.2,15.8,176.1,93.8,9.3,108.6,9.4,4,0.93
1578,2022-05-27,81.1,65.2,72.4,80.9,65.2,72.4,60.8,69.6,0.006,100,8.33,0.0,0.0,24.5,15.7,246.3,72.8,9.9,279.7,24.2,10,0.96
1579,2022-05-28,80.8,58.9,70.4,81.0,58.9,70.4,56.8,64.0,0.0,0,0.0,0.0,0.0,17.2,8.9,316.3,12.6,9.9,305.3,26.7,9,0.99
1580,2022-05-29,84.5,64.2,75.1,83.9,64.2,75.0,59.2,60.5,0.0,0,0.0,0.0,0.0,18.3,9.7,103.3,32.0,9.9,232.1,20.2,9,1.0
1581,2022-05-30,86.5,65.6,75.9,87.8,65.6,76.5,63.9,68.0,0.005,100,4.17,0.0,0.0,36.8,13.7,105.8,35.7,9.9,209.6,18.0,9,0.0
1582,2022-05-31,86.1,65.9,75.9,87.5,65.9,76.6,64.8,70.6,0.0,0,0.0,0.0,0.0,16.3,6.2,85.9,41.9,9.8,191.9,16.7,10,0.0
1583,2022-06-01,90.7,67.4,79.3,91.0,67.4,80.0,64.3,63.2,0.0,0,0.0,0.0,0.0,7.4,7.1,318.7,26.4,9.9,207.6,18.0,9,0.02
1584,2022-06-02,90.6,70.5,79.3,92.1,70.5,80.2,66.1,66.0,0.0,0,0.0,0.0,0.0,29.3,13.3,293.9,35.0,9.9,263.9,23.0,9,0.04
1585,2022-06-03,84.3,68.4,76.1,85.9,68.4,76.6,64.6,69.6,0.0,0,0.0,0.0,0.0,21.9,13.3,318.8,52.3,9.9,234.3,20.2,9,0.07
1586,2022-06-04,84.2,67.9,76.5,83.1,67.9,76.3,59.2,57.5,0.0,0,0.0,0.0,0.0,23.0,13.2,67.8,33.3,9.9,296.2,25.7,9,0.11
1587,2022-06-05,84.6,65.2,75.7,83.5,65.2,75.5,57.0,53.9,0.0,0,0.0,0.0,0.0,19.7,10.9,79.1,35.7,9.9,250.5,21.4,10,0.14
1588,2022-06-06,84.3,65.6,73.6,85.8,65.6,73.8,62.5,68.7,0.673,100,16.67,0.0,0.0,39.1,10.8,115.5,55.5,9.6,209.4,18.2,10,0.19
1589,2022-06-07,82.6,69.4,75.3,85.5,69.4,76.0,67.7,78.2,0.121,100,12.5,0.0,0.0,28.9,9.0,196.8,72.3,9.6,144.4,12.3,7,0.24
1590,2022-06-08,83.7,67.6,75.0,87.9,67.6,76.2,68.1,80.3,0.499,100,16.67,0.0,0.0,33.1,14.7,242.6,58.1,9.7,222.3,19.2,8,0.29
1591,2022-06-09,83.7,68.4,75.3,86.8,68.4,76.0,66.7,76.2,0.289,100,12.5,0.0,0.0,42.7,11.8,295.0,61.6,9.9,187.2,16.3,10,0.35
1592,2022-06-10,82.7,61.6,73.4,82.2,61.6,73.4,58.2,61.0,0.0,0,0.0,0.0,0.0,17.2,8.3,330.7,30.5,9.9,257.7,22.3,10,0.39
1593,2022-06-11,86.7,68.7,78.0,87.9,68.7,78.6,63.4,62.4,0.0,0,0.0,0.0,0.0,10.5,6.7,309.4,63.8,9.9,258.6,22.3,10,0.44
1594,2022-06-12,91.7,70.9,81.4,95.4,70.9,83.1,67.7,65.2,0.0,0,0.0,0.0,0.0,21.9,8.7,261.1,42.4,9.9,308.7,26.6,10,0.47
1595,2022-06-13,94.5,72.0,84.2,103.5,72.0,89.1,71.5,67.4,0.0,0,0.0,0.0,0.0,19.7,9.9,276.2,26.3,9.8,271.8,23.6,10,0.49
1596,2022-06-14,95.0,77.1,85.8,104.0,77.1,92.1,73.6,68.3,0.0,0,0.0,0.0,0.0,20.7,11.1,306.8,28.7,9.8,213.8,18.5,9,0.5
1597,2022-06-15,97.7,76.1,85.3,106.3,76.1,89.8,71.9,66.4,0.102,100,4.17,0.0,0.0,34.4,11.4,326.1,28.8,9.8,264.2,23.1,9,0.51
1598,2022-06-16,95.2,75.7,85.4,102.2,75.7,89.5,69.8,61.0,0.19,100,8.33,0.0,0.0,15.0,7.7,177.9,40.4,9.8,209.0,18.2,9,0.53
1599,2022-06-17,94.8,75.3,83.2,100.7,75.3,86.2,70.6,67.8,0.2,100,12.5,0.0,0.0,39.5,18.1,313.7,40.4,9.6,267.4,22.8,9,0.57
1600,2022-06-18,91.5,72.0,81.1,91.9,72.0,81.4,63.5,59.2,0.0,0,0.0,0.0,0.0,28.1,16.1,324.6,27.1,9.9,309.6,26.8,10,0.62
1601,2022-06-19,87.5,65.6,76.9,84.2,65.6,76.0,49.8,41.1,0.0,0,0.0,0.0,0.0,23.5,14.4,53.0,10.0,9.9,317.0,27.7,9,0.67
1602,2022-06-20,90.9,62.8,77.7,89.3,62.8,77.3,56.3,50.2,0.0,0,0.0,0.0,0.0,9.6,6.7,340.0,16.8,9.9,303.6,25.9,9,0.72
1603,2022-06-21,94.5,68.3,81.9,93.6,68.3,81.9,61.5,53.4,0.0,0,0.0,0.0,0.0,20.4,13.1,322.9,24.0,9.9,294.9,25.4,9,0.77
1604,2022-06-22,97.1,67.9,84.1,99.1,67.9,85.4,63.6,53.2,0.0,0,0.0,0.0,0.0,20.9,11.3,320.0,4.9,9.9,303.7,26.2,9,0.82
1605,2022-06-23,96.4,76.2,85.5,99.5,76.2,88.1,67.4,56.2,0.008,100,4.17,0.0,0.0,29.6,15.8,313.8,25.8,9.9,251.8,21.8,9,0.87
1606,2022-06-24,91.6,74.0,83.6,95.7,74.0,86.0,66.8,58.1,0.0,0,0.0,0.0,0.0,25.2,12.4,96.5,43.8,9.8,176.0,15.3,7,0.91
1607,2022-06-25,91.0,73.2,81.8,92.0,73.2,82.4,66.5,63.2,0.819,100,8.33,0.0,0.0,33.3,12.1,134.4,53.5,9.7,228.0,19.6,9,0.95
1608,2022-06-26,89.2,72.2,80.9,91.7,72.2,82.4,66.3,62.2,0.003,100,4.17,0.0,0.0,15.0,7.5,130.5,57.6,9.9,173.2,14.8,10,0.97
1609,2022-06-27,88.1,74.2,78.6,93.0,74.2,79.7,68.8,72.7,0.943,100,16.67,0.0,0.0,18.3,10.6,242.0,63.0,9.7,132.0,11.4,6,0.99
1610,2022-06-28,82.3,71.6,76.3,85.5,71.6,77.1,69.5,80.0,0.043,100,16.67,0.0,0.0,17.2,9.7,71.8,62.6,9.7,120.5,10.4,5,1.0
1611,2022-06-29,87.0,71.8,76.7,91.5,71.8,77.8,70.3,82.0,0.257,100,20.83,0.0,0.0,19.7,12.4,90.8,81.3,8.8,179.3,15.4,9,0.0
1612,2022-06-30,88.8,71.2,78.6,91.7,71.2,80.0,69.5,75.9,0.154,100,12.5,0.0,0.0,16.8,8.7,94.5,65.5,9.2,325.0,27.8,5,0.01
1613,2022-07-01,82.9,72.4,76.9,86.6,72.4,77.5,70.2,80.3,0.014,100,16.67,0.0,0.0,9.8,8.3,72.4,53.7,9.9,516.6,45.3,5,0.03
1614,2022-07-02,89.6,71.4,79.9,94.0,71.4,81.9,69.9,74.1,0.0,0,0.0,0.0,0.0,9.2,8.9,289.8,44.9,9.5,512.8,44.3,5,0.05
1615,2022-07-03,92.2,73.7,81.3,97.5,73.7,84.2,71.6,74.2,0.267,100,12.5,0.0,0.0,27.6,8.8,279.2,39.8,9.8,512.0,44.3,5,0.08
1616,2022-07-04,91.1,73.9,81.3,98.1,73.9,84.6,72.3,76.2,0.278,100,12.5,0.0,0.0,11.0,10.4,356.1,61.8,8.5,511.8,44.4,5,0.12
1617,2022-07-05,91.8,73.0,81.6,99.8,73.0,85.7,72.5,75.8,0.511,100,8.33,0.0,0.0,24.2,11.5,246.4,47.1,9.2,511.9,44.0,5,0.17
1618,2022-07-06,93.7,76.7,85.3,101.2,76.7,90.9,73.3,69.1,0.0,0,0.0,0.0,0.0,18.3,10.3,256.5,46.0,9.8,508.5,43.9,5,0.22
1619,2022-07-07,92.9,75.9,83.7,101.7,75.9,88.9,73.0,71.4,0.011,100,8.33,0.0,0.0,29.8,9.7,268.4,49.5,9.9,510.6,44.0,5,0.27
1620,2022-07-08,93.8,76.1,83.2,103.7,76.1,87.8,73.4,73.6,0.079,100,8.33,0.0,0.0,35.3,10.4,254.4,43.1,9.8,510.5,44.1,5,0.33
1621,2022-07-09,86.0,73.2,78.0,92.5,73.2,80.0,72.6,84.2,0.296,100,50.0,0.0,0.0,29.9,11.4,231.3,70.6,9.4,515.5,44.8,5,0.38
1622,2022-07-10,86.0,73.5,78.9,91.4,73.5,80.9,72.0,80.2,0.254,100,37.5,0.0,0.0,21.9,9.2,305.9,79.5,9.5,513.9,44.4,5,0.42
1623,2022-07-11,81.2,71.7,76.0,84.4,71.7,76.8,68.9,79.3,0.01,100,4.17,0.0,0.0,20.8,12.1,85.1,97.0,9.7,518.2,45.4,5,0.46
1624,2022-07-12,87.5,71.3,78.3,91.9,71.3,80.1,70.2,77.5,0.0,0,0.0,0.0,0.0,18.3,10.1,150.5,55.6,9.9,515.5,44.7,5,0.49
1625,2022-07-13,89.4,73.7,79.2,96.1,73.7,81.1,71.8,79.0,0.158,100,16.67,0.0,0.0,34.4,12.2,255.6,62.0,9.8,514.0,44.6,5,0.5
1626,2022-07-14,88.5,73.2,79.8,88.4,73.2,80.3,66.9,68.2,0.0,0,0.0,0.0,0.0,18.3,9.6,292.2,49.9,9.9,513.6,44.3,5,0.51
1627,2022-07-15,90.4,69.2,80.9,90.3,69.2,81.3,64.7,61.7,0.0,0,0.0,0.0,0.0,13.9,7.8,352.6,32.6,9.9,512.0,44.1,5,0.53
1628,2022-07-16,88.3,70.9,80.2,92.0,70.9,81.7,68.6,69.6,0.011,100,8.33,0.0,0.0,20.8,9.6,172.0,30.5,9.9,513.3,44.3,5,0.55
1629,2022-07-17,88.5,72.2,81.0,92.1,72.2,82.8,68.5,67.8,0.0,0,0.0,0.0,0.0,21.9,8.1,228.5,33.2,9.9,511.9,44.1,5,0.6
1630,2022-07-18,90.4,71.6,79.8,93.9,71.6,81.3,69.1,71.6,0.059,100,16.67,0.0,0.0,35.6,15.3,249.2,36.5,9.9,512.8,44.5,5,0.65
1631,2022-07-19,85.6,69.9,75.0,92.5,69.9,75.5,70.3,85.8,0.618,100,29.17,0.0,0.0,33.7,10.0,253.8,68.9,9.3,516.9,45.3,5,0.7
1632,2022-07-20,90.7,73.6,81.7,99.0,73.6,85.9,73.0,76.6,0.0,0,0.0,0.0,0.0,21.9,10.5,228.3,74.3,9.4,512.0,44.2,5,0.75
1633,2022-07-21,81.7,71.8,76.5,86.4,71.8,76.8,71.4,84.6,0.469,100,29.17,0.0,0.0,22.5,9.2,230.3,53.6,9.3,516.3,45.3,5,0.8
1634,2022-07-22,88.5,70.9,78.2,96.1,70.9,80.8,70.3,78.0,0.076,100,12.5,0.0,0.0,21.0,10.8,251.2,41.9,9.7,492.4,42.6,5,0.85
1635,2022-07-23,91.0,70.9,78.6,97.9,70.9,80.9,70.2,76.9,0.0,0,0.0,0.0,0.0,51.7,8.5,247.1,42.2,9.6,513.7,44.4,5,0.89
1636,2022-07-24,91.5,72.8,82.6,95.1,72.8,85.3,70.2,68.7,0.0,0,0.0,0.0,0.0,9.8,6.7,277.4,24.7,9.9,510.3,44.0,5,0.93
1637,2022-07-25,89.3,74.0,82.0,95.3,74.0,85.3,71.6,72.1,0.0,0,0.0,0.0,0.0,17.2,10.1,237.7,41.8,9.9,511.4,43.9,5,0.96
1638,2022-07-26,89.9,74.7,82.4,95.0,74.7,85.6,71.2,70.4,0.0,0,0.0,0.0,0.0,20.8,10.1,242.1,33.6,9.9,511.0,43.9,5,0.98
1639,2022-07-27,91.8,74.5,83.4,95.9,74.5,86.3,70.2,66.6,0.0,0,0.0,0.0,0.0,21.3,10.1,249.4,31.0,9.9,488.8,42.0,5,1.0
1640,2022-07-28,91.4,74.7,83.1,97.8,74.7,86.6,71.5,69.5,0.005,100,4.17,0.0,0.0,23.0,11.3,236.3,31.8,9.9,510.9,43.9,5,1.0
1641,2022-07-29,90.7,74.9,81.3,98.7,74.9,84.1,72.8,76.6,0.955,100,20.83,0.0,0.0,33.3,14.6,243.8,35.4,9.5,511.8,43.9,5,0.0
1642,2022-07-30,88.3,74.3,78.5,96.9,74.3,80.3,73.2,84.7,0.399,100,29.17,0.0,0.0,35.4,7.6,319.5,62.4,9.5,514.9,44.9,5,0.01
1643,2022-07-31,89.9,71.1,79.6,93.5,71.1,81.3,69.4,73.9,0.05,100,8.33,0.0,0.0,39.1,13.2,241.4,50.1,9.9,513.1,44.2,5,0.04
1644,2022-08-01,82.2,72.2,77.7,86.2,72.2,79.1,70.3,78.5,0.0,0,0.0,0.0,0.0,20.8,11.7,293.1,49.6,9.8,439.6,37.9,5,0.07
1645,2022-08-02,90.9,73.5,80.7,98.5,73.5,84.0,71.7,75.7,0.0,0,0.0,0.0,0.0,17.9,9.4,273.9,44.3,9.9,512.3,44.2,5,0.1
1646,2022-08-03,88.7,74.2,79.4,93.9,74.2,81.4,71.2,77.1,0.012,100,16.67,0.0,0.0,20.8,11.0,196.4,47.9,9.9,513.9,44.7,5,0.14
1647,2022-08-04,89.0,70.9,78.2,93.5,70.9,80.1,70.2,77.8,0.134,100,8.33,0.0,0.0,37.8,15.2,78.3,41.9,9.8,514.9,44.7,5,0.2
1648,2022-08-05,90.4,73.2,79.7,96.3,73.2,81.5,71.7,77.9,0.08,100,8.33,0.0,0.0,29.9,11.8,115.6,39.1,9.9,513.6,44.6,5,0.25
1649,2022-08-06,89.6,72.2,79.6,96.2,72.2,82.1,71.6,78.5,0.445,100,12.5,0.0,0.0,29.9,15.0,93.6,51.9,9.4,536.7,46.6,5,0.31
1650,2022-08-07,89.0,70.3,78.4,94.8,70.3,80.6,70.3,77.9,0.576,100,20.83,0.0,0.0,31.6,6.5,99.1,46.1,9.8,514.1,44.5,5,0.36
1651,2022-08-08,88.3,71.4,78.2,94.3,71.4,80.3,70.4,77.8,0.046,100,4.17,0.0,0.0,11.9,9.6,277.2,36.2,9.9,514.4,44.8,5,0.41
1652,2022-08-09,87.8,72.0,77.4,92.3,72.0,78.8,70.9,81.6,0.369,100,16.67,0.0,0.0,38.0,9.0,229.9,57.5,9.7,493.7,42.8,5,0.45
1653,2022-08-10,83.2,71.4,76.5,88.0,71.4,77.8,70.9,83.5,0.738,100,62.5,0.0,0.0,38.9,9.6,217.7,65.6,9.5,515.6,44.5,5,0.48
1654,2022-08-11,84.1,71.4,76.3,88.8,71.4,77.5,70.2,82.4,0.314,100,16.67,0.0,0.0,18.3,9.0,230.1,52.6,9.7,516.3,44.8,5,0.5
1655,2022-08-12,88.3,71.6,78.3,91.9,71.6,79.4,68.9,75.7,0.023,100,12.5,0.0,0.0,16.3,10.6,287.7,52.8,9.7,514.5,44.5,5,0.5
1656,2022-08-13,82.8,71.7,76.6,84.3,71.7,77.1,66.2,71.7,0.0,0,0.0,0.0,0.0,20.8,11.2,92.0,50.2,9.9,516.1,45.0,5,0.52
1657,2022-08-14,86.8,68.0,77.5,88.5,68.0,78.4,65.8,69.4,0.0,0,0.0,0.0,0.0,9.2,8.2,213.7,28.5,9.8,514.4,44.4,5,0.54
1658,2022-08-15,89.5,72.7,79.3,94.6,72.7,81.2,68.7,71.2,0.193,100,8.33,0.0,0.0,39.2,12.4,251.0,43.4,9.8,483.2,41.9,5,0.58
1659,2022-08-16,86.2,69.7,77.1,87.9,69.7,77.8,67.6,74.7,0.0,0,0.0,0.0,0.0,13.9,11.5,335.9,42.3,9.8,515.4,44.6,5,0.62
1660,2022-08-17,80.0,71.0,74.9,82.2,71.0,75.0,67.2,77.6,0.128,100,25.0,0.0,0.0,12.1,8.6,72.2,86.1,9.2,518.0,45.1,5,0.67
1661,2022-08-18,80.9,69.1,74.9,83.2,69.1,75.3,66.8,76.7,0.251,100,12.5,0.0,0.0,13.0,8.1,89.7,90.1,9.8,474.7,41.3,5,0.72
1662,2022-08-19,77.4,71.4,74.0,77.4,71.4,74.0,70.3,88.3,0.152,100,25.0,0.0,0.0,14.5,7.1,86.0,91.9,8.6,519.0,45.6,5,0.77
1663,2022-08-20,84.1,71.6,77.6,88.6,71.6,79.4,71.6,82.7,0.002,100,8.33,0.0,0.0,18.1,8.2,214.1,73.8,9.3,514.0,44.5,5,0.82
1664,2022-08-21,83.9,69.9,75.9,88.9,69.9,77.4,70.4,84.3,0.238,100,12.5,0.0,0.0,32.7,11.7,239.9,78.3,8.8,516.5,44.8,5,0.86
1665,2022-08-22,81.9,73.1,76.4,86.1,73.1,76.9,71.0,83.8,0.036,100,12.5,0.0,0.0,13.6,8.4,264.8,70.5,9.7,517.0,45.0,5,0.9
1666,2022-08-23,86.3,72.0,77.3,88.5,72.0,78.1,69.2,78.0,0.0,0,0.0,0.0,0.0,12.3,6.7,292.2,67.3,9.6,515.2,44.7,5,0.94
1667,2022-08-24,83.0,72.9,76.1,86.4,72.9,76.7,69.7,80.9,0.075,100,8.33,0.0,0.0,11.2,9.0,252.2,88.8,9.8,516.7,45.2,5,0.97
1668,2022-08-25,80.7,70.9,74.1,84.1,70.9,74.2,70.3,88.3,0.393,100,50.0,0.0,0.0,9.8,8.5,180.0,75.7,9.1,517.6,45.5,5,0.99
1669,2022-08-26,87.5,71.5,77.9,91.3,71.5,79.1,70.1,78.8,0.053,100,20.83,0.0,0.0,6.9,6.4,296.9,68.5,9.7,513.5,44.4,5,1.0
1670,2022-08-27,88.0,72.2,79.8,94.2,72.2,82.3,71.6,77.7,0.013,100,8.33,0.0,0.0,19.7,7.2,80.9,40.9,9.8,513.6,44.7,5,0.0
1671,2022-08-28,89.2,71.5,79.8,93.1,71.5,81.7,70.2,74.7,0.003,100,4.17,0.0,0.0,17.2,7.6,102.8,30.4,9.9,448.5,38.6,5,0.01
1672,2022-08-29,88.7,71.8,79.9,92.8,71.8,81.9,69.9,73.3,0.0,0,0.0,0.0,0.0,17.2,8.1,79.6,24.9,9.9,513.5,44.4,5,0.02
1673,2022-08-30,88.5,72.2,77.1,94.4,72.2,78.5,71.3,83.5,0.101,100,29.17,0.0,0.0,41.4,8.8,343.5,53.0,8.9,515.8,45.0,5,0.05
1674,2022-08-31,87.7,72.0,78.5,88.0,72.0,78.9,66.4,70.4,0.015,100,12.5,0.0,0.0,17.3,9.7,320.7,32.5,9.1,513.2,44.5,5,0.09
1675,2022-09-01,90.2,65.7,78.1,93.6,65.7,79.6,65.6,67.5,0.0,0,0.0,0.0,0.0,14.1,7.5,106.9,27.9,9.9,513.3,44.4,5,0.13
1676,2022-09-02,85.5,71.9,77.1,89.5,71.9,77.8,70.0,79.9,0.107,100,20.83,0.0,0.0,14.5,10.2,90.1,76.7,9.5,429.4,37.4,5,0.18
1677,2022-09-03,87.9,72.2,78.9,91.7,72.2,80.5,70.2,76.3,0.0,0,0.0,0.0,0.0,16.8,8.9,119.7,64.5,9.9,515.0,44.6,5,0.24
1678,2022-09-04,80.8,73.2,75.7,84.2,73.2,75.9,71.4,86.8,0.132,100,33.33,0.0,0.0,15.9,8.7,115.7,90.4,9.2,517.9,45.4,5,0.29
1679,2022-09-05,84.7,72.0,75.6,89.4,72.0,76.4,71.3,87.4,0.103,100,25.0,0.0,0.0,33.3,9.4,215.2,84.4,8.5,516.3,44.9,5,0.35
1680,2022-09-06,85.7,71.4,77.7,89.6,71.4,79.1,70.3,79.7,0.0,0,0.0,0.0,0.0,11.0,8.9,293.3,50.2,9.6,514.6,44.5,5,0.4
1681,2022-09-07,86.2,70.9,77.9,89.8,70.9,79.0,67.9,72.8,0.0,0,0.0,0.0,0.0,20.8,11.5,316.2,33.7,9.9,514.5,44.6,5,0.44
1682,2022-09-08,82.8,69.1,76.2,85.7,69.1,77.0,66.7,73.3,0.0,0,0.0,0.0,0.0,21.3,11.2,77.8,43.7,9.9,451.6,39.2,5,0.47
1683,2022-09-09,78.0,70.5,73.9,78.0,70.5,73.9,65.5,75.7,0.0,0,0.0,0.0,0.0,27.3,16.2,77.9,79.3,9.9,519.0,45.6,5,0.49
1684,2022-09-10,73.9,67.4,70.3,73.9,67.4,70.3,67.2,90.3,0.089,100,37.5,0.0,0.0,25.5,11.4,77.1,100.0,7.1,520.6,45.6,5,0.5
1685,2022-09-11,82.1,70.7,75.1,86.0,70.7,75.9,70.2,85.6,0.033,100,20.83,0.0,0.0,15.9,9.6,175.4,80.3,7.8,506.9,44.2,5,0.51
1686,2022-09-12,82.6,68.3,74.5,84.7,68.3,75.1,66.8,78.3,0.105,100,16.67,0.0,0.0,20.8,11.2,293.6,63.0,9.1,517.5,44.9,5,0.53
1687,2022-09-13,80.4,55.9,68.6,80.0,55.9,68.5,53.6,62.1,0.0,0,0.0,0.0,0.0,23.0,12.6,329.6,8.3,9.9,521.5,45.5,5,0.56
1688,2022-09-14,83.2,59.0,71.2,82.5,59.0,71.1,57.4,65.0,0.0,0,0.0,0.0,0.0,11.2,7.2,21.6,13.3,9.9,518.5,44.9,5,0.6
1689,2022-09-15,82.1,63.7,72.4,81.7,63.7,72.4,58.6,64.4,0.0,0,0.0,0.0,0.0,20.8,10.0,68.2,23.4,9.9,518.6,45.0,5,0.64
1690,2022-09-16,82.0,60.6,71.1,81.9,60.6,71.1,58.7,67.3,0.0,0,0.0,0.0,0.0,18.3,8.9,75.5,28.7,9.8,519.3,45.2,5,0.69
1691,2022-09-17,82.0,62.1,72.0,81.8,62.1,72.0,59.6,67.8,0.0,0,0.0,0.0,0.0,10.1,7.8,79.0,41.2,9.8,518.1,44.9,5,0.74
1692,2022-09-18,83.6,61.4,72.0,83.0,61.4,72.0,60.1,68.8,0.0,0,0.0,0.0,0.0,8.1,9.1,48.9,22.9,9.6,518.6,44.9,5,0.78
1693,2022-09-19,86.0,64.2,74.6,85.5,64.2,74.5,60.9,65.3,0.0,0,0.0,0.0,0.0,19.7,8.1,0.5,25.1,9.8,516.3,44.7,5,0.83
1694,2022-09-20,89.8,66.6,76.4,94.6,66.6,78.0,67.3,75.2,0.18,100,20.83,0.0,0.0,31.1,9.7,327.9,34.7,9.4,514.2,44.3,5,0.87
1695,2022-09-21,91.9,67.4,79.1,92.4,67.4,79.7,66.3,69.0,0.0,0,0.0,0.0,0.0,9.4,6.6,4.1,5.3,9.2,512.2,44.2,5,0.91
1696,2022-09-22,91.6,68.3,78.7,94.6,68.3,79.8,65.8,67.2,0.0,0,0.0,0.0,0.0,27.3,15.4,317.8,15.5,9.5,513.8,44.6,5,0.95
1697,2022-09-23,78.7,57.5,68.0,78.7,57.5,68.0,47.7,51.2,0.0,0,0.0,0.0,0.0,23.0,10.6,41.9,3.5,9.9,520.9,45.2,5,0.97
1698,2022-09-24,79.9,53.1,66.6,79.9,53.1,66.6,50.6,58.8,0.0,0,0.0,0.0,0.0,10.5,6.9,146.5,4.8,9.9,521.8,45.2,5,0.99
